"SMILES","count_PGK2"
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)C2CCN(Cc3ccccc3)CC2)C[C@@H]1CC(=O)N1CCC[C@@H](c2cc(C(N)=O)[nH]n2)C1,5
CNC(=O)CN1[C@@H](CC(=O)N(C)Cc2nc3ccccc3[nH]2)CN(C(=O)c2c[nH]c3nncn3c2=O)C[C@@H]1Cc1ccccc1,5
CNC(=O)CN1[C@H](CC(=O)N2CCC(c3cc(O)nc(C)n3)CC2)CN(C(=O)c2cc(Cl)ccc2Cl)C[C@@H]1COCc1ccccc1,5
CNC(=O)CN1[C@H](COCc2ccccc2)CN(S(=O)(=O)c2ccc3c(c2)OCCO3)C[C@H]1CC(=O)N1CCC[C@@H](c2cc(C(N)=O)[nH]n2)C1,5
CNC(=O)CN1[C@H](CC(=O)NCc2cnn(-c3ccccc3C)c2)CN(S(=O)(=O)c2ccc3ncsc3c2)C[C@H]1C,5
[Dy],5
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2nc(-c3ccccc3)cs2)C[C@H]1CC(=O)N1CCC[C@@H](c2cc(C(N)=O)[nH]n2)C1,5
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2cnn(-c3ccccc3)n2)C[C@H]1CC(=O)N1C[C@H]2COC[C@H]2C1,5
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2csc(-c3ccncc3)n2)C[C@H]1CC(=O)N1CC(=O)NC[C@@H]1C,5
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2ccn(-c3ccccc3)n2)C[C@H]1CC(=O)N1CCC(CNS(C)(=O)=O)CC1,5
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2csc(-c3ccncc3)n2)C[C@H]1CC(=O)N1CCC[C@H](CC#N)C1,5
CNC(=O)CN1[C@H](CCCNC(=O)OCc2ccccc2)CN(C(=O)c2nc(-c3ccccc3)cs2)C[C@H]1CC(=O)N1CCC(Cc2ccncc2)C1,5
CNC(=O)CN1[C@H](CC(=O)NC2(C(=O)Nc3ccc(F)cc3)CC2)CN(C(=O)[C@@H]2CC(=O)N(Cc3ccccn3)C2)C[C@H]1c1ccccc1,5
CNC(=O)CN1[C@H](CC(=O)N2CCC(c3cc(O)nc(C)n3)CC2)CN(C(=O)c2cnccc2C(F)(F)F)C[C@@H]1CC(C)C,5
CNC(=O)c1cc(-n2c(-c3cnc4ccccc4n3)nc3cc(CN4CCCN(S(C)(=O)=O)CC4)ccc32)ccc1C,5
CNC(=O)C[C@H](c1cccnc1)n1c(C(C)C2CCCCC2)nc2cc(CNCc3cccc4cn[nH]c34)cnc21,5
CNC(=O)C[C@H](c1cccnc1)n1c(-c2ccoc2)nc2cc(CNCc3cccc4cn[nH]c34)cnc21,5
CNC(=O)C[C@H](c1cccnc1)n1c(C2(C)CCCCC2)nc2cc(CNCc3cccc4cn[nH]c34)cnc21,5
CNC(=O)C[C@H](c1cccnc1)n1c(-c2cc(F)cc(F)c2)nc2cc(CNCc3cccc4cn[nH]c34)cnc21,5
CNC(=O)C[C@H](c1cccnc1)n1c(-c2ccc(O)c(OC)c2)nc2cc(CNCc3cccc4cn[nH]c34)cnc21,5
CNC(=O)C[C@H](c1cccnc1)n1c(-c2ccc(O)cc2)nc2cc(CNCc3cccc4cn[nH]c34)cnc21,5
CCN1CCN(c2ccc(NCc3cccc4nc(-c5cnc6ccccc6n5)n(-c5ccc(OC)c(C(=O)NC)c5)c34)cc2)CC1,5
CNC(=O)c1cc(-n2c(-c3ccc4cnccc4c3)nc3cccc(CNc4ccc(N(C)C)cc4)c32)ccc1OC,5
CNC(=O)c1cc(-n2c(-c3cnn4cccnc34)nc3cccc(CNc4ccc(N(C)C)cc4)c32)ccc1OC,5
CNC(=O)c1cc(Nc2c(CNc3ccc(N(C)C)cc3)cccc2[N+](=O)[O-])ccc1OC,5
CNC(=O)c1cc(-n2c(-c3ccccc3-n3cccn3)nc3cccc(CNc4ccc(N(C)C)cc4)c32)ccc1OC,5
CNC(=O)c1cc(-n2c(-c3ccc(-n4ccnc4)cc3)nc3cccc(CNc4ccc(N(C)C)cc4)c32)ccc1OC,5
CNC(=O)c1cc(-n2c(C3(C)CCC(C)(C)CC3)nc3cccc(CNc4ccc(N(C)C)cc4)c32)ccc1OC,5
CNC(=O)c1cc(-n2c(-c3ccccc3OC(F)F)nc3cccc(CNc4ccc(N(C)C)cc4)c32)ccc1OC,5
CNC(=O)[C@H]1C[C@@H](n2c(CCc3ccncn3)nc3cccc(CN4CCC(Cc5ccccc5)CC4)c32)C1,5
CNC(=O)C[C@H]1CC[C@H](n2c(CCc3ccncn3)nc3cccc(CNCCNC(=O)c4ccno4)c32)CC1,5
CNC(=O)[C@H]1C[C@H](n2c(CCc3ccncn3)nc3cccc(CNCCNC(=O)c4ccno4)c32)C1,5
CNC(=O)C[C@H](c1cccnc1)n1c(-c2ccc(-n3ccnc3)cc2)nc2cc(CNCc3ncccc3F)ccc21,5
CNC(=O)[C@H]1CC[C@H](n2c(CCc3ccncn3)nc3cccc(CNCCNC(=O)c4ccno4)c32)C1,5
CNC(=O)CCCCCCn1c(-c2ccc(OC(C)C)cc2)nc2cccc(CNCc3ccc4[nH]ncc4c3)c21,5
CNC(=O)[C@@H]1CC[C@H](n2c(-c3cnc4ccccc4n3)nc3cccc(CN4CCN(Cc5ccccc5)C(=O)C4)c32)C1,5
CNC(=O)[C@@H]1CC[C@H](n2c(-c3ccc(-n4cncn4)cc3)nc3cccc(CNCCNC(=O)c4ccno4)c32)C1,5
CNC(=O)[C@H]1CC[C@H](n2c(CCc3ccncn3)nc3cccc(CNCc4cc(CC(C)C)no4)c32)CC1,5
CNC(=O)[C@H]1CC[C@@H](n2c(CCc3ccncn3)nc3cccc(CNCCNC(=O)c4ccno4)c32)C1,5
CNC(=O)c1cccc(CN2C[C@@H]3C[C@H]2CN3Cc2ccc(OCC(=O)NCc3nncn3C)c(Cl)c2)c1,5
CNC(=O)[C@H]1CC[C@@H](c2nc(C[C@@H]3CCCN(C(=O)c4ccccc4-c4ccc(CN5CCn6c(nc(C)c6C)C5)o4)C3)no2)CC1,5
CNC(=O)c1cccc(C2CN(c3nc(C(=O)NCCN4CCOCC4)c4ccccc4n3)CCN2)c1,5
CCC(CC)N(Cc1ccccc1)C(=O)c1nc(N2CCNC(c3cccc(C(=O)NC)c3)C2)nc2ccccc12,5
CCN(Cc1noc(C2CC2)n1)C(=O)c1nc(N2CCNC(c3cccc(C(=O)NC)c3)C2)nc2ccccc12,5
CNC(=O)c1cccc(C2CN(c3nc(C(=O)NCc4ncc(C(F)(F)F)cc4Cl)c4ccccc4n3)CCN2)c1,5
CNC(=O)c1ccc(C(=O)N2CCN(C3CN(C(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)C3)CC2)cc1,5
COc1cc(N)ccc1CN(C)c1cc(C(=O)N[C@H](C)C23CC4CC(CC(C4)C2)C3)n2nccc2n1,5
CNC(=O)CCC1CCN(C(=O)C2(CNC(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)CCC2)CC1,5
CNC(=O)c1ccc(C(=O)Nc2ccc(Nc3nc(C(=O)N(C)Cc4nc5ccccc5[nH]4)c4ccccc4n3)c(C)c2)cc1,5
CNC(=O)c1ccc(C(=O)N2CCN(C(=O)c3cccc4nc(C(=O)N[C@@H](CO)C(C)C)ccc34)C[C@@H]2C)cc1,5
CNC(=O)CCC1CCN(C(=O)C[C@@H](NC(=O)c2ccc3c(c2)c(C(=O)N[C@H]2COc4ccc(Cl)cc42)nn3C)c2ccc(C#N)cc2)CC1,5
CNC(=O)CCC1CCN(C(=O)C[C@@H](Nc2cc(C(=O)N(C)Cc3nc4ccccc4[nH]3)n3nccc3n2)c2ccc(C#N)cc2)CC1,5
CNC(=O)CCC1CCN(C(=O)C[C@@H](Nc2cc(C(=O)NCCN3CCCOC3=O)n3nccc3n2)c2ccc(C#N)cc2)CC1,5
CNC(=O)CCC1CCN(C(=O)CN2CCC[C@H](NC(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)C2=O)CC1,5
CNC(=O)c1ccc(C(=O)N2CCC[C@@H](CN3CCN(C(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)CC3)C2)cc1,5
CC[C@@H]1CN(C(=O)c2cccc3nc(C(=O)N(C)Cc4cccc(Cl)c4C)ccc23)CCN1C(=O)c1ccc(C(=O)NC)cc1,5
CNC(=O)CCC1CCN(C(=O)c2cccc(CN3CC[C@H](CNC(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)C3)c2)CC1,5
CCOc1cc(C(=O)N2CCCCC(COC)C2)ccc1C(=O)NCc1ccc(CC(=O)NC)cc1,5
CCC[C@H]1CN(C(=O)c2cccc3nc(C(=O)NC[C@]4(O)C[C@H]5CC[C@@H]4C5)ccc23)CCN1C(=O)c1ccc(C(=O)NC)cc1,5
CNC(=O)CCC1CCN(C(=O)c2ccc(NC(=O)c3ccnc(C(=O)N[C@H]4COc5ccc(Cl)cc54)c3)cc2)CC1,5
CNC(=O)c1cncc(NCc2cc(C(=O)N(C)[C@@H]3CCCc4c3cnn4C)nc3c2OCCC3)c1,5
CNC(=O)CCOCCC(=O)N(CCOC)C1CCN(C(=O)c2ccc3c(c2)c(C(=O)N[C@H]2COc4ccc(Cl)cc42)nn3C)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@@H]2CN(Cc3ccccc3)CCN2C(=O)c2ccc3c(c2)c(C(=O)N[C@H]2COc4ccc(Cl)cc42)nn3C)CC1,5
CNC(=O)c1ccc(C(=O)N2CC[C@H]3CC[C@@H](C2)N3C(=O)c2cccc3nc(C(=O)NCCCn4ccnc4)ccc23)cc1,5
CNC(=O)CCC1CCN(C(=O)c2cn(C[C@H]3CCCN(C(=O)c4ccc5c(c4)c(C(=O)N[C@H]4COc6ccc(Cl)cc64)nn5C)C3)nn2)CC1,5
CC[C@@H]1CN(C(=O)c2cccc3nc(C(=O)NCc4nc5cc(OC)ccc5n4C)ccc23)CCN1C(=O)c1ccc(C(=O)NC)cc1,5
CC[C@@H]1CN(C(=O)c2cccc3nc(C(=O)NCCc4ccccc4Cl)ccc23)CCN1C(=O)c1ccc(C(=O)NC)cc1,5
CNC(=O)CCC1CCN(C(=O)Cc2ccc(CNC(=O)Cc3ccccc3C(=O)N(C)[C@@H]3CCCc4c3cnn4C)cc2)CC1,5
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1cc(C2CCN(C(=O)c3ccc4c(c3)c(C(=O)N[C@H]3COc5ccc(Cl)cc53)nn4C)CC2)no1,5
CNC(=O)CCC1CCN(C(=O)c2ccc(NC(=O)c3ccnc(C(=O)N[C@H]4COc5ccc(Cl)cc54)c3)cc2OC)CC1,5
CNC(=O)CCC1CCN(C(=O)C(Cc2ccc(-c3cnc4[nH]c(O)cc4c3)cc2)NCC(C#N)c2ccccc2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(C)(=O)=O)cc3[N+](=O)[O-])c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C(F)(F)F)ccn3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(CN4CCOCC4)ccc3F)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(F)ccc3OC)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3[s]c(C)nc3C)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)nn(C)c3C)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)CS(=O)(=O)N3CCN(c4cccc(C)c4)CC3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC(F)(F)F)cc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC)c(S(=O)(=O)NCc4ccccc4)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)c3ccc(F)cc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(C)o3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(N(C)C)nc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(Cl)c3Cl)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)c3c(-c4ccccc4)noc3C)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3ccccn3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(=O)(=O)N(C)C)cc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccncn3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)c3cccc(-c4noc([C@@H](C)C5CC5)n4)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC)cc3C#N)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(c3)OCC(=O)N4C)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(OC(C)C)ncc3F)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCN3CCC[C@H]3C(=O)O)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4nonc4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnn3C(C)C)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccn4ccnc4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc4cc(C)ccc4[s]3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4cnn(C)c34)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(N4CC(C)(C)C4=O)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3C#N)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(c3)NC(=O)CO4)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(N(C)C)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccnc3OC)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnnc(C)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnc(N4CCCCC4)c3F)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(C4(C#N)CC4)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(O)nc3O)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4nccn4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4cn[nH]c4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccsc3)c2)CC1,5
CCC(C#Cc1cccc([C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2C(=O)N2CCC(CCC(=O)NC)CC2)c1)(CC)NC(=O)c1c(C)noc1C,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cnc(N)cn3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(OC)c3F)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4[nH]cc(C)c4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4nccnc4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3ccnc4ccccc34)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3[s]c(-c4ccccc4)nc3C)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)cnn3C3CCCCO3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C4(O)CCC4)cc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C(=O)NC)ccc3F)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(NC(C)=O)nc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4ncn(C)c4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C)c(F)c(OC)c3F)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C#N)nc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(F)cncc3F)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnn3C3COC3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCN3CCC(C(=O)Nc4cc(C)n[nH]4)CC3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(-c4ccccc4)no3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)C3=NN=C(c4ccco4)C3)C[C@@H]2c2cccc(-c3ccc4c(c3)OCCN4)c2)C1,5
CNC(=O)C1CCN(C(=O)[C@H]2CN(C(=O)C3=NN=C(c4ccco4)C3)C[C@@H]2c2cccc(-c3cc(C)cc(O)c3)c2)C1,5
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cccc(-c3nnn[nH]3)c2)c1,5
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(C#CCCS(=O)(=O)NC(=O)C2(c3cccc(F)c3)CCCC2)c1,5
CCC(C#Cc1cccc([C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2C(=O)NC)c1)(CC)NC(=O)c1c(C)noc1C,5
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccc3[nH]cc(C)c3c2)c1,5
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccc(-c3ccccc3)[s]2)c1,5
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cc(OC)c(OC)c(OC)c2)c1,5
CNC(=O)CN1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(-c4nnn[nH]4)cc3)c2)CC1,5
CNC(=O)C1CN(C(=O)C(Cc2ccc(C#CC3(O)c4ccccc4-c4ccccc43)cc2)NC(=O)c2cnc3[nH]cnc3c2)C1,5
CNC(=O)C1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4n[s]nc34)c2)CC1,5
CNC(=O)C1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(-c4nnc(NC)[s]4)cc3)c2)CC1,5
CNC(=O)C1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cncc(C(=O)O)c3)c2)CC1,5
CNC(=O)C1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4[nH]cnc34)c2)CC1,5
CNC(=O)C1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(-c4nnn[nH]4)c3)c2)CC1,5
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccn(C)n2)c1,5
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccc3c(c2)NCC3)c1,5
CNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cccc(N(C)C)c2)c1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnn3S(=O)(=O)N(C)C)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(Cn4ccnc4)cc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC4CC4)cc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(Cl)cn3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(N(C)C)nc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(-c4ccccn4)cc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)cccc3C)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C)ccc3F)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(NC4CC4)nc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(-n4nc(C)cc4C)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(F)c(F)cc3F)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(C(C)=O)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cncc(C(=O)N(C)C)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnccc3C)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cncc4ccccc34)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)c3cccc(-c4noc([C@@H](C)C5CC5)n4)c3)c2)CC1,5
